epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,282.25,1.14304,1.45229,1.65441,0.75476,0.91064,0.8498,0.55227,1.21658,0.92779,2.04971,0.00137984,0.00137984,0.00137984
176,283.645,1.23973,0.842,1.8647,0.87237,0.85479,0.92,0.50644,1.37642,1.00173,2.29453,0.00137819,0.00137819,0.00137819
177,285.001,1.25613,0.91542,1.9097,0.94324,0.93743,0.97852,0.62747,1.14393,0.75591,2.02983,0.00137654,0.00137654,0.00137654
178,286.45,1.33306,0.97704,1.88314,0.88552,0.97222,0.95542,0.6651,0.97192,0.80638,1.80712,0.00137489,0.00137489,0.00137489
179,287.842,1.09433,0.95347,1.82466,0.90351,0.94444,0.97509,0.69611,0.9406,0.87739,1.75605,0.00137324,0.00137324,0.00137324
180,289.261,1.24606,0.84518,1.87445,0.92695,0.91667,0.95514,0.63286,1.11523,0.94598,2.04943,0.00137159,0.00137159,0.00137159
181,290.697,1.07656,0.82823,1.67516,0.90442,0.95663,0.98035,0.64073,1.19834,0.79405,2.13615,0.00136994,0.00136994,0.00136994
182,292.141,1.23464,0.92536,1.95699,0.90983,0.94326,0.96659,0.64986,1.02561,0.71161,1.88569,0.00136829,0.00136829,0.00136829
183,293.456,1.21075,0.87177,1.81157,0.92734,0.96008,0.98335,0.65578,0.94344,0.68106,1.73372,0.00136664,0.00136664,0.00136664
184,294.884,1.21892,0.86929,1.87599,0.85886,0.96404,0.94854,0.64151,1.02307,0.68135,1.81936,0.00136499,0.00136499,0.00136499
185,296.282,1.13088,1.05921,1.80744,0.93908,0.90323,0.9841,0.60703,1.19673,0.7922,2.09027,0.00136334,0.00136334,0.00136334
186,297.636,1.16127,0.82421,1.78458,0.85408,0.97222,0.9576,0.61998,1.24614,0.85751,2.18799,0.00136169,0.00136169,0.00136169
187,298.98,1.27355,1.01539,2.07027,0.87637,0.91973,0.97134,0.60857,1.13538,0.75768,1.97013,0.00136004,0.00136004,0.00136004
188,300.431,1.22596,0.90663,1.87944,0.88412,0.79095,0.92273,0.5578,1.08185,0.81024,2.05245,0.00135839,0.00135839,0.00135839
189,301.75,1.31102,0.88226,2.07488,0.88682,0.87253,0.94387,0.55258,1.23427,0.8045,2.16379,0.00135674,0.00135674,0.00135674
190,303.154,1.25148,1.05495,1.87955,0.85334,0.61111,0.67963,0.37063,1.6943,1.69542,2.82941,0.00135509,0.00135509,0.00135509
191,304.626,1.15026,0.83732,1.83445,0.8135,0.66667,0.71145,0.4132,1.71794,1.39713,2.83072,0.00135344,0.00135344,0.00135344
192,306.023,1.06431,0.7738,1.72725,0.934,1,0.97474,0.66686,1.11602,0.74247,1.94357,0.00135179,0.00135179,0.00135179
193,307.36,1.12432,0.87141,1.79687,0.93867,0.94444,0.9624,0.64891,1.13567,0.8131,1.9405,0.00135014,0.00135014,0.00135014
194,308.722,1.147,0.88665,1.7749,0.89786,0.94047,0.95908,0.61815,1.20554,0.86818,2.05424,0.00134849,0.00134849,0.00134849
195,310.189,1.149,0.79141,1.76839,0.90274,0.97222,0.96918,0.65799,1.19386,0.74044,2.0216,0.00134684,0.00134684,0.00134684
196,311.658,1.02484,1.08822,1.60156,0.90155,0.94444,0.93589,0.6202,1.28356,0.74104,2.16688,0.00134519,0.00134519,0.00134519
197,312.98,1.14501,0.82315,1.75066,0.97184,0.93775,0.97966,0.63864,1.20721,0.67431,2.09351,0.00134354,0.00134354,0.00134354
198,314.437,1.10368,0.78588,1.79041,0.9581,0.91327,0.98153,0.61586,1.16516,0.6823,2.12816,0.00134188,0.00134188,0.00134188
199,315.987,1.00289,0.74207,1.67347,0.8607,0.89781,0.9392,0.59521,1.16832,0.69866,2.10435,0.00134023,0.00134023,0.00134023
200,317.378,1.10485,0.80898,1.75588,0.85327,0.93905,0.92549,0.59458,1.16171,0.71987,2.11963,0.00133858,0.00133858,0.00133858
201,318.782,1.23061,0.78531,1.78581,0.94302,0.90872,0.96902,0.64137,1.16375,0.98937,2.03278,0.00133693,0.00133693,0.00133693
202,320.303,1.22494,0.84127,1.83716,0.90801,0.93738,0.97492,0.67,1.11786,0.84687,1.9797,0.00133528,0.00133528,0.00133528
203,321.707,1.05611,0.83554,1.72243,0.91661,0.91564,0.97323,0.6542,1.21815,0.76397,2.03794,0.00133363,0.00133363,0.00133363
204,323.172,1.13939,0.82722,1.81416,0.85331,0.84459,0.9089,0.56756,1.33637,1.28667,2.33371,0.00133198,0.00133198,0.00133198
205,324.481,1.0876,0.86486,1.73466,0.91567,0.93665,0.96967,0.65805,1.09615,0.81827,1.95291,0.00133033,0.00133033,0.00133033
206,325.853,1.0535,0.8271,1.72033,0.96273,0.87964,0.97456,0.68333,1.00454,0.76023,1.80746,0.00132868,0.00132868,0.00132868
207,327.232,1.22137,0.8297,2.04591,0.94756,0.94401,0.99237,0.69831,1.15347,0.68527,1.99252,0.00132703,0.00132703,0.00132703
208,328.553,1.12106,0.84441,1.77904,0.97246,0.99378,0.97605,0.67602,1.05043,0.61427,1.88493,0.00132538,0.00132538,0.00132538
209,329.913,1.25298,0.88562,1.89157,0.94659,0.93891,0.96408,0.6103,1.34026,0.71366,2.34641,0.00132373,0.00132373,0.00132373
210,331.313,1.13307,0.83062,1.77648,0.89321,0.91667,0.94411,0.61087,1.26863,0.7315,2.19368,0.00132208,0.00132208,0.00132208
211,332.737,1.08177,0.97533,1.77625,0.89062,0.96055,0.96966,0.64128,1.09381,0.65794,2.02526,0.00132043,0.00132043,0.00132043
212,334.179,1.10112,0.74139,1.70922,0.89202,0.98615,0.96273,0.63952,1.17576,0.77755,2.07782,0.00131878,0.00131878,0.00131878
213,335.509,0.96618,0.78463,1.55528,0.82269,0.88889,0.86949,0.55608,1.07382,0.83492,1.84595,0.00131713,0.00131713,0.00131713
214,336.898,1.08274,0.763,1.71839,0.75847,0.78659,0.80487,0.50249,1.10238,0.89734,1.94599,0.00131548,0.00131548,0.00131548
215,338.171,1.13317,0.77304,1.75504,0.80056,0.96041,0.93125,0.59276,1.16258,0.71398,2.09119,0.00131383,0.00131383,0.00131383
216,339.491,1.10166,0.89598,1.71702,0.87269,0.83199,0.92159,0.61208,1.00861,0.65911,1.80919,0.00131218,0.00131218,0.00131218
217,340.783,1.1155,1.03684,1.76424,0.91123,0.97222,0.9645,0.64461,1.07606,0.71297,2.02168,0.00131053,0.00131053,0.00131053
218,342.183,1.04311,0.75763,1.68286,0.84083,0.94016,0.93363,0.59078,1.14783,0.78281,2.18693,0.00130888,0.00130888,0.00130888
219,343.539,1.10513,0.82037,1.73389,0.74266,0.81053,0.85186,0.46247,1.2426,0.98926,2.40099,0.00130723,0.00130723,0.00130723
220,344.889,1.10726,0.79316,1.70597,0.85475,0.75,0.86966,0.55164,1.24339,0.96607,2.10509,0.00130558,0.00130558,0.00130558
221,346.231,1.08972,0.78142,1.79184,0.77275,0.79543,0.88034,0.53918,1.23341,1.01271,2.14716,0.00130393,0.00130393,0.00130393
222,347.673,1.22523,0.83332,1.87827,0.87365,0.69444,0.78971,0.44235,1.44827,1.44066,2.4963,0.00130228,0.00130228,0.00130228
223,348.938,1.17695,0.85963,1.77164,0.92476,0.80556,0.90847,0.55609,1.36036,0.89574,2.33678,0.00130063,0.00130063,0.00130063
224,350.251,1.16431,0.7827,1.78459,0.89822,0.93283,0.97116,0.66533,1.15382,0.65807,2.02855,0.00129898,0.00129898,0.00129898
225,351.58,1.11247,0.80451,1.6798,0.83652,0.88889,0.9244,0.60898,1.307,0.78537,2.24964,0.00129733,0.00129733,0.00129733
226,352.903,1.25847,0.88854,1.96484,0.83135,0.77164,0.80948,0.47946,1.25057,0.95389,2.1297,0.00129568,0.00129568,0.00129568
227,354.263,1.15048,0.77095,1.72884,0.74088,0.63889,0.72249,0.41203,1.42666,1.20069,2.27079,0.00129403,0.00129403,0.00129403
228,355.886,1.23942,0.93279,1.78636,0.92841,0.84051,0.8916,0.58769,1.16343,0.83556,2.03145,0.00129238,0.00129238,0.00129238
229,357.35,1.24969,0.8261,1.89245,0.83714,0.88889,0.87186,0.52129,1.23934,0.97793,2.16239,0.00129072,0.00129072,0.00129072
230,358.603,1.1406,0.80885,1.76531,0.94209,0.86751,0.95977,0.63454,1.27946,0.71731,2.26155,0.00128907,0.00128907,0.00128907
231,360.014,1.00805,0.77368,1.70404,0.92163,0.97871,0.98803,0.68314,1.28566,0.62839,2.31955,0.00128742,0.00128742,0.00128742
232,361.349,1.0509,0.73114,1.74564,0.98347,0.89361,0.98756,0.68763,1.05051,0.69663,1.96817,0.00128577,0.00128577,0.00128577
233,362.72,1.09004,0.77708,1.69923,0.89462,0.94444,0.92076,0.63354,1.15263,0.75245,2.03807,0.00128412,0.00128412,0.00128412
234,364.075,0.96918,0.73015,1.64329,0.83608,0.76273,0.85342,0.57905,1.08927,0.80909,1.93354,0.00128247,0.00128247,0.00128247
235,365.455,1.1077,0.7427,1.70614,0.84876,0.70597,0.83055,0.53995,1.00246,0.93444,1.82929,0.00128082,0.00128082,0.00128082
236,366.914,1.07011,0.77462,1.61845,0.96249,0.88534,0.95786,0.68124,1.0877,0.71698,1.92006,0.00127917,0.00127917,0.00127917
237,368.262,1.11236,0.75003,1.69507,0.92886,0.88889,0.95402,0.70825,1.05077,0.64068,1.88091,0.00127752,0.00127752,0.00127752
238,369.668,1.10128,0.75114,1.70755,0.89841,0.93534,0.93287,0.65635,1.1124,0.74161,1.98638,0.00127587,0.00127587,0.00127587
239,371.057,1.06252,0.69909,1.70041,0.93756,0.91667,0.94006,0.60739,1.29872,0.74741,2.35128,0.00127422,0.00127422,0.00127422
240,372.579,0.91028,1.02997,1.53952,0.86555,0.88889,0.9352,0.64038,1.14674,0.74432,2.03884,0.00127257,0.00127257,0.00127257
241,374.04,1.02416,0.733,1.64901,0.88366,0.94444,0.96799,0.67868,1.18236,0.67611,2.07831,0.00127092,0.00127092,0.00127092
242,375.432,1.08862,0.78772,1.73158,0.85239,0.99222,0.98184,0.68921,1.17078,0.65168,2.08899,0.00126927,0.00126927,0.00126927
243,376.862,1.01944,0.76078,1.68155,0.86029,0.94287,0.96291,0.69891,1.05249,0.69017,1.95448,0.00126762,0.00126762,0.00126762
244,378.239,0.99944,0.70021,1.68963,0.91069,0.94444,0.94843,0.64039,1.16587,0.70344,2.09415,0.00126597,0.00126597,0.00126597
245,379.639,1.12775,0.86522,1.77218,0.90775,0.94444,0.9462,0.64353,1.1467,0.68841,2.03726,0.00126432,0.00126432,0.00126432
246,381.007,1.05073,0.75431,1.78453,0.89534,0.92012,0.95936,0.66803,0.99115,0.6153,1.78941,0.00126267,0.00126267,0.00126267
247,382.396,0.8871,0.80687,1.46592,0.9467,0.95162,0.97139,0.68136,0.9371,0.60642,1.7057,0.00126102,0.00126102,0.00126102
248,383.833,1.14478,0.80992,1.73536,0.85052,1,0.98013,0.66887,0.93509,0.6621,1.76687,0.00125937,0.00125937,0.00125937
249,385.192,1.31537,0.89601,1.83467,0.96854,0.93888,0.97928,0.63702,1.00443,0.68983,1.92533,0.00125772,0.00125772,0.00125772
250,386.605,1.15085,1.07109,1.68659,0.95944,0.88064,0.96361,0.64997,1.06289,0.70414,1.94099,0.00125607,0.00125607,0.00125607
251,388.011,1.06363,0.78262,1.71373,0.89686,0.87947,0.94649,0.62064,1.07525,0.65753,1.99052,0.00125442,0.00125442,0.00125442
252,389.453,1.06784,0.75613,1.64377,0.88165,0.9332,0.94393,0.60902,1.02437,0.66683,1.86294,0.00125277,0.00125277,0.00125277
253,390.803,1.04435,0.69788,1.63448,0.87695,0.91667,0.95606,0.66312,0.98256,0.57211,1.81007,0.00125112,0.00125112,0.00125112
254,392.266,0.96381,0.69714,1.60914,0.87002,0.91146,0.95817,0.64982,1.02789,0.62111,1.9892,0.00124947,0.00124947,0.00124947
255,393.56,0.98811,0.65701,1.61672,0.90821,0.95151,0.96836,0.63898,1.05025,0.66169,2.02106,0.00124782,0.00124782,0.00124782
256,395.042,1.06179,0.72227,1.68821,0.96112,0.93864,0.96403,0.64452,1.00874,0.70944,1.84765,0.00124617,0.00124617,0.00124617
257,396.352,1.08999,0.76663,1.76492,0.96701,0.9368,0.97605,0.62904,1.00796,0.65464,1.83417,0.00124452,0.00124452,0.00124452
258,397.693,1.07184,0.70162,1.64762,0.95027,0.97222,0.98837,0.6928,1.00753,0.62314,1.84934,0.00124287,0.00124287,0.00124287
259,399.037,1.17268,0.76668,1.82921,0.95824,1,0.98789,0.68282,1.19402,0.62035,2.10847,0.00124121,0.00124121,0.00124121
260,400.387,0.92775,0.62544,1.56126,0.95645,0.99112,0.98053,0.63577,1.01189,0.59313,1.86395,0.00123956,0.00123956,0.00123956
261,401.794,0.95916,0.66349,1.59815,0.92137,0.86111,0.93969,0.71159,0.931,0.54584,1.75539,0.00123791,0.00123791,0.00123791
262,403.292,1.01561,0.77873,1.66204,0.86382,0.95799,0.95443,0.69308,0.99376,0.58794,1.8363,0.00123626,0.00123626,0.00123626
263,404.613,1.19566,0.86923,1.89086,0.8493,0.8813,0.90918,0.5808,1.02809,0.72896,1.87435,0.00123461,0.00123461,0.00123461
264,406.29,0.91412,0.64326,1.5578,0.89051,0.75662,0.88852,0.60536,0.95697,0.75996,1.75564,0.00123296,0.00123296,0.00123296
265,407.551,1.07688,0.71181,1.69119,0.85523,0.85986,0.88171,0.6159,0.92584,0.70836,1.74515,0.00123131,0.00123131,0.00123131
266,409.001,1.04686,0.71325,1.61529,0.94422,0.87985,0.92146,0.62806,0.96058,0.65179,1.80197,0.00122966,0.00122966,0.00122966
267,410.39,1.06342,0.7564,1.64033,0.88003,0.97222,0.94681,0.63665,0.99078,0.61549,1.85232,0.00122801,0.00122801,0.00122801
268,411.868,1.05483,0.738,1.68037,0.96239,0.92208,0.95971,0.6426,1.02218,0.62418,1.84891,0.00122636,0.00122636,0.00122636
269,413.261,1.04402,0.71635,1.57946,0.90672,0.93976,0.96672,0.66115,1.09634,0.62004,1.96199,0.00122471,0.00122471,0.00122471
270,414.774,1.06907,0.67984,1.77025,0.94607,0.97537,0.97474,0.63126,1.22459,0.68363,2.18885,0.00122306,0.00122306,0.00122306
271,416.195,1.04933,0.68698,1.64624,0.93714,0.93345,0.97504,0.65629,1.06215,0.62166,1.99558,0.00122141,0.00122141,0.00122141
272,417.581,1.06971,0.65856,1.64996,0.88925,0.96621,0.97591,0.69169,1.0381,0.5939,1.87721,0.00121976,0.00121976,0.00121976
273,418.969,0.92544,0.6825,1.60443,0.88131,0.97222,0.96358,0.66956,1.03106,0.56703,1.91125,0.00121811,0.00121811,0.00121811
274,420.351,1.0102,0.72076,1.62845,0.85354,1,0.96654,0.68384,0.99367,0.56867,1.8862,0.00121646,0.00121646,0.00121646
275,421.764,0.97551,0.64553,1.62693,0.90514,0.94444,0.95561,0.70677,0.96168,0.58857,1.87939,0.00121481,0.00121481,0.00121481
276,423.144,1.00298,0.69603,1.60367,0.9316,0.96015,0.96569,0.69432,0.98115,0.63982,1.93212,0.00121316,0.00121316,0.00121316
277,424.532,1.04119,0.70287,1.64195,0.92269,0.94181,0.96318,0.6938,1.00651,0.69954,1.92042,0.00121151,0.00121151,0.00121151
278,425.984,1.03039,0.71694,1.62867,0.89857,0.87063,0.94147,0.68319,0.96914,0.7134,1.825,0.00120986,0.00120986,0.00120986
279,427.276,1.0414,0.72581,1.6388,0.90362,0.77778,0.8896,0.62627,1.01736,0.83854,1.84857,0.00120821,0.00120821,0.00120821
280,428.797,1.07146,0.80297,1.76201,0.78396,0.80556,0.84314,0.57789,1.05788,0.82828,1.84383,0.00120656,0.00120656,0.00120656
281,430.188,1.17269,0.89687,1.82726,0.91404,0.9496,0.96577,0.68092,0.94969,0.61344,1.73906,0.00120491,0.00120491,0.00120491
282,431.776,0.98276,0.67471,1.60291,0.95198,0.88463,0.94849,0.6712,1.02404,0.63249,1.83919,0.00120326,0.00120326,0.00120326
283,433.131,0.89517,0.82378,1.51963,0.94226,0.99922,0.95267,0.6747,0.95384,0.5979,1.74235,0.00120161,0.00120161,0.00120161
284,434.532,0.92618,0.6636,1.53901,0.9427,0.99397,0.98632,0.70608,0.95653,0.55457,1.75444,0.00119996,0.00119996,0.00119996
285,435.947,1.01619,0.68225,1.60025,0.93224,0.97222,0.97464,0.71742,0.89221,0.61369,1.6463,0.00119831,0.00119831,0.00119831
286,437.412,0.98227,0.65399,1.60978,0.88928,1,0.98406,0.72329,0.90841,0.5932,1.66764,0.00119666,0.00119666,0.00119666
287,438.793,0.87321,0.7265,1.53177,0.93577,1,0.98803,0.6755,1.00752,0.56116,1.85722,0.00119501,0.00119501,0.00119501
288,440.285,1.04528,0.73763,1.61899,0.93448,1,0.97543,0.71864,0.87633,0.4795,1.77473,0.00119336,0.00119336,0.00119336
289,441.733,1.17315,0.77391,1.79303,0.93507,0.97222,0.97066,0.73643,0.94848,0.49526,1.78635,0.0011917,0.0011917,0.0011917
290,443.132,0.98378,0.70526,1.599,0.86921,0.97222,0.97017,0.71943,1.00697,0.57174,1.82637,0.00119005,0.00119005,0.00119005
291,444.514,1.02321,0.6946,1.61601,0.8748,0.97222,0.97306,0.70946,0.98764,0.60154,1.77622,0.0011884,0.0011884,0.0011884
292,446.02,0.87656,0.62455,1.51242,0.95751,1,0.97895,0.70384,1.03983,0.60065,1.84308,0.00118675,0.00118675,0.00118675
293,447.471,1.13241,0.84451,1.61197,0.9684,0.9919,0.98789,0.70738,0.94982,0.57782,1.74865,0.0011851,0.0011851,0.0011851
294,448.892,0.89263,0.61495,1.56461,0.92032,0.94289,0.98063,0.67823,1.06474,0.58695,1.88613,0.00118345,0.00118345,0.00118345
295,450.376,0.94028,0.67022,1.53229,0.96392,0.97881,0.98921,0.68771,1.05258,0.56541,1.91003,0.0011818,0.0011818,0.0011818
296,451.812,0.90114,0.67445,1.52755,0.96059,0.97222,0.98671,0.69076,0.94827,0.57568,1.83634,0.00118015,0.00118015,0.00118015
297,453.298,1.14216,0.77272,1.76364,0.9629,0.95277,0.98467,0.6841,1.01928,0.63416,1.88996,0.0011785,0.0011785,0.0011785
298,454.576,0.95278,0.61917,1.55105,0.89355,0.93311,0.95153,0.66216,1.04068,0.61891,1.88332,0.00117685,0.00117685,0.00117685
299,456.029,0.98892,0.64958,1.66561,0.9217,0.92301,0.97758,0.67539,1.06736,0.64789,1.96541,0.0011752,0.0011752,0.0011752
300,457.376,0.8941,0.62489,1.5317,0.94131,0.71317,0.88117,0.58007,1.15342,1.05403,2.03741,0.00117355,0.00117355,0.00117355
301,458.822,1.04687,0.87188,1.64862,0.95225,0.83333,0.91858,0.6202,1.07733,0.72007,1.94557,0.0011719,0.0011719,0.0011719
302,460.193,1.02579,0.68484,1.53526,0.86368,0.94444,0.94147,0.64929,1.04593,0.68504,1.87279,0.00117025,0.00117025,0.00117025
303,461.543,0.97955,0.77237,1.59033,0.91463,0.9655,0.96324,0.6928,0.96595,0.5858,1.75484,0.0011686,0.0011686,0.0011686
304,462.986,0.91519,0.64251,1.5763,0.93954,0.94444,0.96796,0.69836,1.00617,0.54802,1.76894,0.00116695,0.00116695,0.00116695
305,464.375,1.17866,0.78217,1.74889,0.91931,0.9394,0.97851,0.70784,1.0442,0.59915,1.84784,0.0011653,0.0011653,0.0011653
306,465.775,0.93942,0.63548,1.54283,0.89808,0.9982,0.97148,0.67239,1.03336,0.6014,1.87311,0.00116365,0.00116365,0.00116365
307,467.08,0.8835,0.60773,1.50982,0.85417,0.98787,0.96968,0.70703,0.91224,0.59948,1.67554,0.001162,0.001162,0.001162
308,468.722,0.9309,0.60689,1.5188,0.91542,0.98511,0.98244,0.71419,0.89103,0.53253,1.65063,0.00116035,0.00116035,0.00116035
309,470.172,0.96583,0.62059,1.66119,0.90016,0.95882,0.97134,0.6708,1.13015,0.60488,2.07524,0.0011587,0.0011587,0.0011587
310,471.559,0.98306,0.70464,1.61428,0.88905,0.82881,0.89778,0.55904,1.17069,0.79139,2.29431,0.00115705,0.00115705,0.00115705
311,472.944,0.91499,0.5916,1.52669,0.89174,0.77778,0.85474,0.52955,1.22094,0.87508,2.35924,0.0011554,0.0011554,0.0011554
312,474.443,0.92079,0.70239,1.57395,0.95081,0.9375,0.97359,0.72966,0.92622,0.56915,1.80136,0.00115375,0.00115375,0.00115375
313,475.775,0.96338,0.61857,1.54769,0.94326,0.94282,0.98467,0.6994,0.90734,0.57562,1.71,0.0011521,0.0011521,0.0011521
314,477.139,0.95986,0.64073,1.53132,0.91883,0.94444,0.97698,0.69268,0.97683,0.52601,1.82587,0.00115045,0.00115045,0.00115045
315,478.504,1.02271,0.68787,1.62173,0.95778,0.94444,0.984,0.68807,1.01811,0.54093,1.90129,0.0011488,0.0011488,0.0011488
316,479.842,0.89885,0.63819,1.54745,0.93565,0.91667,0.96017,0.66781,0.99928,0.66343,1.82763,0.00114715,0.00114715,0.00114715
317,481.193,1.01777,0.6648,1.66879,0.96288,0.90254,0.97367,0.68182,1.04464,0.57861,1.87116,0.0011455,0.0011455,0.0011455
318,482.552,0.9421,0.6721,1.56736,0.86893,1,0.985,0.71106,0.96532,0.54387,1.78425,0.00114385,0.00114385,0.00114385
319,483.997,1.05281,0.61611,1.95814,0.9483,0.9416,0.97667,0.69805,1.0704,0.5932,1.9527,0.0011422,0.0011422,0.0011422
320,485.467,0.86812,0.58469,1.51901,0.96717,0.99814,0.98632,0.71861,1.02114,0.59463,1.87808,0.00114054,0.00114054,0.00114054
321,486.878,0.97561,0.6958,1.60542,0.93355,0.97222,0.97876,0.73931,0.97155,0.55819,1.79641,0.00113889,0.00113889,0.00113889
322,488.291,0.97272,0.6356,1.6417,0.95727,1,0.98632,0.74082,1.03043,0.52708,1.87193,0.00113724,0.00113724,0.00113724
323,489.707,0.85379,0.60302,1.49361,0.97331,0.98879,0.99368,0.73913,1.01408,0.50449,1.8018,0.00113559,0.00113559,0.00113559
324,491.299,0.93663,0.63612,1.54366,0.90494,0.94353,0.93543,0.6582,1.09473,0.67065,1.99713,0.00113394,0.00113394,0.00113394
325,492.564,0.9538,0.62211,1.58039,0.72855,0.86111,0.87454,0.57739,1.07453,0.82477,1.96957,0.00113229,0.00113229,0.00113229
326,493.94,1.01978,0.68896,1.58469,0.91892,0.67555,0.8827,0.56263,1.20828,0.98396,2.12104,0.00113064,0.00113064,0.00113064
327,495.284,1.03426,0.72722,1.67693,0.88655,0.85429,0.93507,0.65845,1.02316,0.67886,1.89671,0.00112899,0.00112899,0.00112899
328,496.778,0.87076,0.61807,1.49515,0.89802,0.94444,0.97565,0.71024,0.92726,0.50641,1.76973,0.00112734,0.00112734,0.00112734
329,498.194,0.8399,0.54689,1.48598,0.93201,0.94444,0.9796,0.70228,1.11709,0.58336,2.03325,0.00112569,0.00112569,0.00112569
330,499.619,1.03524,0.63366,1.61272,0.99868,0.91517,0.97882,0.73358,0.95983,0.54704,1.80145,0.00112404,0.00112404,0.00112404
331,500.96,1.0213,0.69572,1.60721,0.89903,0.79943,0.92899,0.57371,1.1422,0.75701,2.06381,0.00112239,0.00112239,0.00112239
332,502.338,0.95606,0.667,1.58184,0.75166,0.88889,0.90631,0.61893,1.14058,0.78883,2.03088,0.00112074,0.00112074,0.00112074
333,503.674,1.0427,0.65724,1.69269,0.86528,0.80556,0.9198,0.61646,1.22704,0.69813,2.14523,0.00111909,0.00111909,0.00111909
334,505.018,1.02133,0.64127,1.59682,0.85478,0.9062,0.94956,0.65864,0.95969,0.66203,1.81882,0.00111744,0.00111744,0.00111744
335,506.49,1.14272,0.67297,1.65914,0.91518,0.9401,0.96773,0.67762,0.90941,0.60675,1.74118,0.00111579,0.00111579,0.00111579
336,507.801,1.02346,0.66371,1.69725,0.95858,0.94271,0.9622,0.68741,1.00107,0.54871,1.83063,0.00111414,0.00111414,0.00111414
337,509.128,0.90746,0.69012,1.56329,0.95127,0.91667,0.95471,0.701,0.83943,0.58718,1.60226,0.00111249,0.00111249,0.00111249
338,510.527,1.01403,0.67362,1.57307,0.93728,0.97222,0.96288,0.68938,0.94257,0.56976,1.70425,0.00111084,0.00111084,0.00111084
339,511.957,1.03582,0.76984,1.64503,0.9088,0.99431,0.97282,0.68643,1.09011,0.55692,1.93624,0.00110919,0.00110919,0.00110919
340,513.363,0.87397,0.5944,1.5295,0.96463,0.99755,0.98632,0.69582,1.08416,0.54166,1.99453,0.00110754,0.00110754,0.00110754
341,514.669,0.89876,0.63091,1.5226,0.96409,0.97222,0.97754,0.73331,1.02571,0.53138,1.87473,0.00110589,0.00110589,0.00110589
342,516.107,0.80863,0.56492,1.4558,0.95947,0.97222,0.97889,0.71534,1.06402,0.54967,1.92265,0.00110424,0.00110424,0.00110424
343,517.531,0.93026,0.6796,1.61199,0.95462,0.94444,0.97353,0.7145,1.0991,0.55726,1.9878,0.00110259,0.00110259,0.00110259
344,518.996,1.0338,0.77212,1.59861,0.94316,0.92256,0.97053,0.61282,1.14569,0.59062,2.08835,0.00110094,0.00110094,0.00110094
345,520.419,0.83021,0.62228,1.49465,0.87005,0.88889,0.93966,0.57461,1.09444,0.61919,2.03376,0.00109929,0.00109929,0.00109929
346,521.864,0.95993,0.62137,1.59398,0.87532,0.91667,0.96529,0.63885,1.00044,0.63135,1.87136,0.00109764,0.00109764,0.00109764
347,523.321,1.08238,0.64362,1.79312,0.91171,0.8874,0.95165,0.6887,0.86398,0.62663,1.63682,0.00109599,0.00109599,0.00109599
348,524.926,0.97979,0.65697,1.60337,0.93548,0.90897,0.9602,0.72168,0.86096,0.57216,1.61112,0.00109434,0.00109434,0.00109434
349,526.375,0.99247,0.61415,1.77583,0.89674,0.91667,0.95657,0.69892,0.89922,0.5799,1.64594,0.00109269,0.00109269,0.00109269
350,527.721,0.9232,0.63039,1.4599,0.96093,0.83525,0.9628,0.70073,0.98999,0.58857,1.76392,0.00109103,0.00109103,0.00109103
351,529.213,0.9762,0.67438,1.59666,0.83774,0.98708,0.94638,0.69396,1.05255,0.58732,1.92806,0.00108938,0.00108938,0.00108938
352,530.609,1.00873,0.72589,1.60166,0.90531,0.90123,0.95263,0.66043,1.09906,0.66641,1.975,0.00108773,0.00108773,0.00108773
353,531.991,1.00827,0.67719,1.59405,0.88737,0.93765,0.97069,0.68168,1.11967,0.63323,1.94449,0.00108608,0.00108608,0.00108608
354,533.313,0.93671,0.61277,1.52995,0.90236,0.97222,0.98667,0.68183,1.10402,0.55903,1.9627,0.00108443,0.00108443,0.00108443
355,534.666,0.88364,0.71068,1.54672,0.93052,0.97222,0.9844,0.67462,0.97418,0.52419,1.77396,0.00108278,0.00108278,0.00108278
356,536.092,0.90595,0.59225,1.53348,0.95275,0.90786,0.985,0.71026,0.89383,0.58463,1.68442,0.00108113,0.00108113,0.00108113
357,537.477,0.78434,0.61099,1.43784,0.92684,0.91667,0.95208,0.66359,0.97742,0.66839,1.81622,0.00107948,0.00107948,0.00107948
358,539.024,0.84612,0.61836,1.47338,0.91425,0.9276,0.9206,0.62975,0.96586,0.70811,1.89116,0.00107783,0.00107783,0.00107783
359,540.433,1.06104,0.65622,1.61783,0.8877,0.91667,0.90791,0.58172,1.03314,0.85253,2.03033,0.00107618,0.00107618,0.00107618
360,541.911,1.02353,0.66178,1.64839,0.84423,0.68776,0.75429,0.46892,1.27764,1.54554,2.40703,0.00107453,0.00107453,0.00107453
361,543.323,0.93095,0.64282,1.55639,0.81699,0.89973,0.89467,0.61362,1.3035,1.28275,2.2718,0.00107288,0.00107288,0.00107288
362,544.743,0.9091,0.64879,1.5202,0.90626,0.88215,0.97105,0.69624,0.97046,0.70865,1.8768,0.00107123,0.00107123,0.00107123
