epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,890.93,0.68472,0.48084,1.29699,0.99791,0.99611,0.995,0.91408,0.42255,0.27885,1.0772,0.009406,0.009406,0.009406
14,957.277,0.65933,0.46023,1.27185,0.99137,0.99724,0.99474,0.91508,0.4246,0.29979,1.07673,0.0093565,0.0093565,0.0093565
15,1023.43,0.65979,0.45158,1.27233,0.99581,0.99516,0.99454,0.92382,0.40985,0.27225,1.05584,0.009307,0.009307,0.009307
16,1089.77,0.65505,0.4542,1.26319,0.99659,0.99733,0.995,0.92052,0.41202,0.26728,1.05103,0.0092575,0.0092575,0.0092575
17,1155.57,0.64973,0.44672,1.25438,0.9962,1,0.995,0.92267,0.40949,0.26839,1.05852,0.009208,0.009208,0.009208
18,1222.09,0.63888,0.43909,1.25278,0.9993,1,0.995,0.93005,0.38402,0.24995,1.04104,0.0091585,0.0091585,0.0091585
19,1287.95,0.63692,0.43199,1.24531,0.99806,1,0.995,0.93008,0.38388,0.24206,1.04275,0.009109,0.009109,0.009109
20,1354.07,0.63182,0.42742,1.2357,0.99923,1,0.995,0.93159,0.38617,0.24496,1.03483,0.0090595,0.0090595,0.0090595
21,1420.21,0.61465,0.41689,1.2208,0.99718,0.99962,0.995,0.92534,0.3816,0.24815,1.03255,0.00901,0.00901,0.00901
22,1486.52,0.62205,0.41198,1.22844,0.99907,1,0.995,0.9298,0.38943,0.232,1.04156,0.0089605,0.0089605,0.0089605
23,1553.05,0.60359,0.40875,1.21765,0.99945,1,0.995,0.92642,0.38321,0.22888,1.03054,0.008911,0.008911,0.008911
24,1618.88,0.60825,0.40602,1.21972,0.99978,1,0.995,0.92489,0.38666,0.22939,1.04179,0.0088615,0.0088615,0.0088615
25,1684.38,0.60318,0.40138,1.21165,0.99975,1,0.995,0.93778,0.3759,0.22141,1.03101,0.008812,0.008812,0.008812
26,1751.09,0.59459,0.39603,1.21201,0.99958,1,0.995,0.93079,0.37086,0.21851,1.03132,0.0087625,0.0087625,0.0087625
27,1817.04,0.59418,0.39136,1.20261,0.9996,1,0.995,0.93195,0.37403,0.21388,1.03075,0.008713,0.008713,0.008713
28,1883.52,0.58942,0.38376,1.20301,0.99925,1,0.995,0.93667,0.36144,0.21155,1.01663,0.0086635,0.0086635,0.0086635
29,1949.22,0.58825,0.38554,1.19657,0.99965,1,0.995,0.93835,0.36527,0.20495,1.00916,0.008614,0.008614,0.008614
30,2015.15,0.58116,0.37913,1.1916,0.99962,1,0.995,0.94115,0.3588,0.20491,1.01105,0.0085645,0.0085645,0.0085645
31,2081.38,0.58583,0.37919,1.19264,0.99965,1,0.995,0.93834,0.36003,0.20134,1.02179,0.008515,0.008515,0.008515
32,2147.36,0.58105,0.37281,1.18888,0.99967,1,0.995,0.93859,0.36092,0.20189,1.0231,0.0084655,0.0084655,0.0084655
33,2213.54,0.57496,0.36782,1.18324,0.99964,1,0.995,0.9351,0.36436,0.20434,1.0275,0.008416,0.008416,0.008416
34,2279.52,0.57702,0.36986,1.18179,0.99966,1,0.995,0.94128,0.35967,0.20208,1.01362,0.0083665,0.0083665,0.0083665
35,2345.5,0.57244,0.36766,1.18149,0.99956,1,0.995,0.93847,0.3579,0.20169,1.01632,0.008317,0.008317,0.008317
36,2411.79,0.57226,0.36326,1.17711,0.99954,1,0.995,0.94582,0.35157,0.19396,1.00329,0.0082675,0.0082675,0.0082675
37,2477.7,0.57044,0.36476,1.17094,0.99959,1,0.995,0.93881,0.35376,0.19342,1.01067,0.008218,0.008218,0.008218
38,2543.7,0.56145,0.35504,1.1682,0.99967,1,0.995,0.94426,0.35195,0.18726,1.01069,0.0081685,0.0081685,0.0081685
39,2609.55,0.56392,0.35814,1.16645,0.99958,1,0.995,0.94354,0.35741,0.19164,1.01847,0.008119,0.008119,0.008119
40,2675.54,0.56328,0.35414,1.16961,0.99969,1,0.995,0.9434,0.34954,0.18438,1.0138,0.0080695,0.0080695,0.0080695
41,2741.69,0.5588,0.34885,1.15885,0.99964,1,0.995,0.94579,0.34666,0.18331,1.0021,0.00802,0.00802,0.00802
42,2807.5,0.55363,0.34456,1.16326,0.99964,1,0.995,0.94353,0.34647,0.18549,1.00785,0.0079705,0.0079705,0.0079705
43,2873.14,0.55788,0.34984,1.16566,0.99965,1,0.995,0.94308,0.34169,0.18048,0.99498,0.007921,0.007921,0.007921
44,2939.05,0.54676,0.34255,1.15028,0.99973,1,0.995,0.94126,0.34535,0.1789,1.0017,0.0078715,0.0078715,0.0078715
45,3005.15,0.55038,0.34171,1.15779,0.99969,1,0.995,0.94355,0.34214,0.17674,0.9945,0.007822,0.007822,0.007822
46,3071.6,0.54872,0.34577,1.15146,0.9997,1,0.995,0.94685,0.34416,0.17826,0.99223,0.0077725,0.0077725,0.0077725
47,3137.16,0.54443,0.33648,1.15352,0.9997,1,0.995,0.94309,0.34592,0.17519,1.00276,0.007723,0.007723,0.007723
48,3203.16,0.54385,0.33323,1.15312,0.99955,1,0.995,0.94245,0.33913,0.17447,0.99708,0.0076735,0.0076735,0.0076735
49,3269.04,0.54971,0.33976,1.15251,0.99964,1,0.995,0.94121,0.34058,0.17247,1.00191,0.007624,0.007624,0.007624
50,3335.69,0.54374,0.33359,1.15514,0.99975,1,0.995,0.94799,0.33435,0.16963,0.99507,0.0075745,0.0075745,0.0075745
51,3401.2,0.54402,0.33613,1.14916,0.99969,1,0.995,0.94567,0.34097,0.1704,1.00274,0.007525,0.007525,0.007525
52,3467.72,0.53536,0.33186,1.14619,0.99922,1,0.995,0.94565,0.33518,0.17026,0.99736,0.0074755,0.0074755,0.0074755
53,3533.87,0.53844,0.32505,1.14522,0.9997,1,0.995,0.94551,0.33717,0.16921,1.00545,0.007426,0.007426,0.007426
54,3600.26,0.53865,0.33354,1.14873,0.99972,1,0.995,0.94376,0.33609,0.16646,0.99804,0.0073765,0.0073765,0.0073765
55,3666.27,0.54048,0.33176,1.14767,0.99949,1,0.995,0.9488,0.33945,0.17211,0.99982,0.007327,0.007327,0.007327
56,3732.37,0.53854,0.32818,1.14662,0.99965,1,0.995,0.9447,0.33722,0.16742,1.00198,0.0072775,0.0072775,0.0072775
57,3798.65,0.53455,0.32733,1.14909,0.99956,1,0.995,0.9453,0.33612,0.16985,1.00348,0.007228,0.007228,0.007228
58,3865.08,0.53114,0.32262,1.13617,0.99965,1,0.995,0.9432,0.33569,0.16286,1.00505,0.0071785,0.0071785,0.0071785
59,3930.53,0.52927,0.31959,1.13538,0.99964,1,0.995,0.94496,0.33416,0.16185,0.99061,0.007129,0.007129,0.007129
60,3996.53,0.53185,0.32349,1.13716,0.99968,1,0.995,0.94625,0.33006,0.16115,0.99134,0.0070795,0.0070795,0.0070795
61,4063.25,0.52716,0.31859,1.13783,0.99968,1,0.995,0.94643,0.33327,0.16347,0.99697,0.00703,0.00703,0.00703
