epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,3451.61,0.53865,0.33354,1.14873,0.99972,1,0.995,0.94376,0.33609,0.16646,0.99804,0.0073765,0.0073765,0.0073765
55,3512.65,0.54048,0.33176,1.14767,0.99949,1,0.995,0.9488,0.33945,0.17211,0.99982,0.007327,0.007327,0.007327
56,3573.17,0.53854,0.32818,1.14662,0.99965,1,0.995,0.9447,0.33722,0.16742,1.00198,0.0072775,0.0072775,0.0072775
57,3634.13,0.53455,0.32733,1.14909,0.99956,1,0.995,0.9453,0.33612,0.16985,1.00348,0.007228,0.007228,0.007228
58,3694.63,0.53114,0.32262,1.13617,0.99965,1,0.995,0.9432,0.33569,0.16286,1.00505,0.0071785,0.0071785,0.0071785
59,3754.5,0.52927,0.31959,1.13538,0.99964,1,0.995,0.94496,0.33416,0.16185,0.99061,0.007129,0.007129,0.007129
60,3814.69,0.53185,0.32349,1.13716,0.99968,1,0.995,0.94625,0.33006,0.16115,0.99134,0.0070795,0.0070795,0.0070795
61,3875.36,0.52716,0.31859,1.13783,0.99968,1,0.995,0.94643,0.33327,0.16347,0.99697,0.00703,0.00703,0.00703
62,3935.5,0.52978,0.32059,1.13876,0.99969,1,0.995,0.94562,0.33497,0.16194,1.00171,0.0069805,0.0069805,0.0069805
63,3996.02,0.5268,0.3199,1.13657,0.99964,1,0.995,0.94705,0.33117,0.15972,0.99604,0.006931,0.006931,0.006931
64,4055.47,0.5256,0.31584,1.1352,0.99952,1,0.995,0.94448,0.33517,0.15875,1.00309,0.0068815,0.0068815,0.0068815
65,4114.9,0.52361,0.31692,1.1264,0.99964,1,0.995,0.9443,0.33475,0.15567,1.00093,0.006832,0.006832,0.006832
66,4174.71,0.523,0.31545,1.13153,0.99961,1,0.995,0.94623,0.33356,0.15922,0.99825,0.0067825,0.0067825,0.0067825
67,4235.15,0.52354,0.30984,1.13105,0.99967,1,0.995,0.94323,0.33398,0.15598,0.99984,0.006733,0.006733,0.006733
68,4294.25,0.52312,0.31497,1.12818,0.99963,1,0.995,0.94598,0.3304,0.15559,0.99946,0.0066835,0.0066835,0.0066835
69,4354.21,0.52236,0.30959,1.13427,0.99957,1,0.995,0.94551,0.32818,0.15564,1.00026,0.006634,0.006634,0.006634
70,4413.67,0.51914,0.30988,1.12746,0.99963,1,0.995,0.94573,0.32768,0.15762,0.99747,0.0065845,0.0065845,0.0065845
71,4473.3,0.51655,0.30705,1.12369,0.99973,1,0.995,0.94585,0.32792,0.15521,0.99489,0.006535,0.006535,0.006535
72,4533.5,0.51461,0.31036,1.13119,0.99974,1,0.995,0.94567,0.32944,0.15662,0.99883,0.0064855,0.0064855,0.0064855
73,4593.14,0.5175,0.30125,1.12956,0.9997,1,0.995,0.94799,0.32954,0.15445,0.99804,0.006436,0.006436,0.006436
74,4653.07,0.51722,0.30839,1.13089,0.99971,1,0.995,0.94548,0.32768,0.15367,0.98733,0.0063865,0.0063865,0.0063865
75,4713.23,0.51211,0.30305,1.12401,0.99973,1,0.995,0.94548,0.3281,0.15194,0.98838,0.006337,0.006337,0.006337
76,4772.67,0.51254,0.3076,1.12561,0.99972,1,0.995,0.94861,0.32588,0.15083,0.98862,0.0062875,0.0062875,0.0062875
77,4832.87,0.51468,0.30182,1.12143,0.99974,1,0.995,0.94501,0.32686,0.15239,0.99079,0.006238,0.006238,0.006238
78,4892.37,0.51378,0.30289,1.12137,0.99973,1,0.995,0.94655,0.32989,0.1531,0.9931,0.0061885,0.0061885,0.0061885
79,4953.01,0.51298,0.29981,1.12569,0.99974,1,0.995,0.94536,0.32766,0.15117,0.98874,0.006139,0.006139,0.006139
80,5012.68,0.50654,0.3007,1.1126,0.99974,1,0.995,0.95018,0.32763,0.14836,0.98618,0.0060895,0.0060895,0.0060895
81,5073.34,0.50726,0.29688,1.11686,0.9997,1,0.995,0.94854,0.32601,0.14861,0.9844,0.00604,0.00604,0.00604
82,5133.05,0.51307,0.30093,1.11412,0.99969,1,0.995,0.94858,0.32636,0.14848,0.98535,0.0059905,0.0059905,0.0059905
83,5193.28,0.50565,0.29835,1.11574,0.99974,1,0.995,0.94801,0.32336,0.14802,0.9832,0.005941,0.005941,0.005941
84,5253.17,0.50255,0.29451,1.11042,0.99975,1,0.995,0.94691,0.32358,0.14632,0.98597,0.0058915,0.0058915,0.0058915
85,5313.59,0.50469,0.2925,1.11404,0.99974,1,0.995,0.94876,0.32203,0.14822,0.98668,0.005842,0.005842,0.005842
86,5373.78,0.50139,0.29112,1.1144,0.99977,1,0.995,0.9476,0.32237,0.14628,0.98743,0.0057925,0.0057925,0.0057925
87,5434.27,0.50084,0.29586,1.11863,0.99976,1,0.995,0.94853,0.32229,0.14727,0.98518,0.005743,0.005743,0.005743
88,5494.53,0.50104,0.29271,1.11378,0.99976,1,0.995,0.94983,0.32176,0.14787,0.98531,0.0056935,0.0056935,0.0056935
89,5554.87,0.50358,0.29784,1.1114,0.99974,1,0.995,0.94905,0.32289,0.14778,0.9888,0.005644,0.005644,0.005644
90,5615.06,0.49906,0.29292,1.10962,0.99975,1,0.995,0.95179,0.32176,0.14605,0.98754,0.0055945,0.0055945,0.0055945
91,5675.04,0.49445,0.28957,1.09795,0.99974,1,0.995,0.9502,0.32191,0.14535,0.98848,0.005545,0.005545,0.005545
92,5735.26,0.4962,0.29012,1.11044,0.99974,1,0.995,0.94974,0.32206,0.14522,0.98921,0.0054955,0.0054955,0.0054955
93,5795.54,0.48878,0.28973,1.10582,0.99974,1,0.995,0.95034,0.322,0.14555,0.98839,0.005446,0.005446,0.005446
94,5855.33,0.49108,0.28624,1.10961,0.99974,1,0.995,0.94805,0.32163,0.14584,0.9883,0.0053965,0.0053965,0.0053965
95,5915.67,0.49391,0.29008,1.10294,0.99973,1,0.995,0.94641,0.32212,0.14587,0.98916,0.005347,0.005347,0.005347
96,5975.65,0.49148,0.28476,1.10635,0.99974,1,0.995,0.94909,0.32195,0.14524,0.98915,0.0052975,0.0052975,0.0052975
97,6035.99,0.48961,0.28077,1.10074,0.99974,1,0.995,0.9508,0.32127,0.14389,0.98722,0.005248,0.005248,0.005248
98,6096.28,0.49681,0.29074,1.10513,0.99974,1,0.995,0.94915,0.32062,0.14316,0.98527,0.0051985,0.0051985,0.0051985
99,6155.99,0.48838,0.28643,1.10319,0.99973,1,0.995,0.94946,0.32046,0.14311,0.98473,0.005149,0.005149,0.005149
100,6216.07,0.49117,0.28569,1.09932,0.99973,1,0.995,0.94899,0.32106,0.14263,0.98398,0.0050995,0.0050995,0.0050995
101,6276.19,0.48999,0.28221,1.09924,0.99973,1,0.995,0.94966,0.32105,0.14231,0.98434,0.00505,0.00505,0.00505
102,6337.1,0.48759,0.2799,1.10938,0.99973,1,0.995,0.95001,0.32166,0.14311,0.98467,0.0050005,0.0050005,0.0050005
103,6397.14,0.48679,0.28175,1.09865,0.99973,1,0.995,0.94859,0.32198,0.14286,0.98395,0.004951,0.004951,0.004951
104,6457.21,0.48422,0.28224,1.10026,0.99972,1,0.995,0.94924,0.32119,0.14199,0.98354,0.0049015,0.0049015,0.0049015
105,6518.3,0.48909,0.28247,1.10384,0.99972,1,0.995,0.94858,0.32133,0.14149,0.98425,0.004852,0.004852,0.004852
